t,el1,el2
2711,-1.8403153,-0.22944897
2712,-1.9959046,0.09088472
2713,-2.097754,0.40961954
2714,-2.0799491,0.74706084
2715,-1.8743613,1.0537441
2716,-1.236862,1.3379196
2717,-0.44837165,1.5700791
2718,0.07682288,1.766928
2719,0.4821507,1.9050761
2720,0.8569844,2.0112543
2721,1.1712548,2.061689
2722,1.4416522,2.104655
2723,1.5873098,2.1041906
2724,1.6167465,2.0926285
2725,1.5781746,2.0366936
2726,1.5031056,1.982398
2727,1.3750958,1.9077045
2728,1.2069191,1.8064107
2729,1.0824564,1.6960443
2730,0.9186862,1.5674261
2731,0.74346906,1.4365498
2732,0.57366526,1.2957386
2733,0.39321294,1.1341192
2734,0.12900004,1.0034442
2735,-0.0049301223,0.85178864
2736,-0.22581638,0.6928748
2737,-0.44532475,0.5389161
2738,-0.6892365,0.38299617
2739,-0.90474886,0.22650698
2740,-1.1339148,0.07526779
2741,-1.3584713,-0.06147269
2742,-1.581013,-0.19829497
2743,-1.7896063,-0.32469466
2744,-1.9663756,-0.4340522
2745,-2.0968964,-0.5428331
2746,-2.1577058,-0.6180306
2747,-2.1164339,-0.6980711
2748,-1.8254591,-0.7669231
2749,-1.0493178,-0.8036629
2750,-0.32752493,-0.8438996
2751,0.160409,-0.8842905
2752,0.5687731,-0.9213351
2753,0.92951614,-0.95749915
2754,1.2578077,-0.99501216
2755,1.5253376,-1.0370251
2756,1.6836815,-1.0849
2757,1.7246071,-1.134972
2758,1.6951464,-1.1862348
2759,1.614152,-1.2413162
2760,1.5138754,-1.2971959
2761,1.373264,-1.3661126
2762,1.2252387,-1.4272012
2763,1.0693225,-1.4876523
2764,0.9031787,-1.5440539
2765,0.717641,-1.5995004
2766,0.5272496,-1.631554
2767,0.32306913,-1.6540412
2768,0.11923323,-1.6532669
2769,-0.108682975,-1.6311848
2770,-0.34626517,-1.5695469
2771,-0.59774673,-1.4667841
2772,-0.8502923,-1.302435
2773,-1.1005365,-1.0842303
2774,-1.3353537,-0.81367797
2775,-1.5623333,-0.48651862
2776,-1.7811034,-0.11052762
2777,-1.9399241,0.3003761
2778,-2.0602016,0.71081895
2779,-2.0805871,1.0773603
2780,-1.9604293,1.3910906
2781,-1.4903038,1.6441298
2782,-0.66952616,1.8566482
2783,-0.0747607,2.0208006
2784,0.3617672,2.1374505
2785,0.73718643,2.2168977
2786,1.07289,2.2398322
2787,1.3642193,2.287891
2788,1.539715,2.2882395
2789,1.6033918,2.2618787
2790,1.6053214,2.2156563
2791,1.5258873,2.1452684
2792,1.4120928,2.0498998
2793,1.2663859,1.8535343
2794,1.1174105,1.6974357
2795,0.95858973,1.6955571
2796,0.77443475,1.5437257
2797,0.6218193,1.3879118
2798,0.43271282,1.2128947
2799,0.24742004,1.0940778
2800,0.021492312,0.93278235
2801,-0.15144019,0.75810194
2802,-0.3728814,0.5778444
2803,-0.6004344,0.41199282
2804,-0.8366385,0.24312586
2805,-1.0664457,0.082756035
2806,-1.282818,-0.07803571
2807,-1.5044845,-0.2354351
2808,-1.7180266,-0.41341475
2809,-1.9079497,-0.5551153
2810,-2.0574896,-0.6635089
2811,-2.1494522,-0.78139365
2812,-2.1554456,-0.8916819
2813,-1.9806482,-0.9998334
2814,-1.3717289,-1.0731442
2815,-0.5526685,-1.1530707
2816,0.002583376,-1.2179452
2817,0.43473122,-1.2889941
2818,0.7936226,-1.3539557
2819,1.1466789,-1.4072638
2820,1.4468757,-1.467181
2821,1.6534868,-1.5217348
2822,1.7355744,-1.5678368
2823,1.7277365,-1.6264417
2824,1.664551,-1.6919646
2825,1.5802839,-1.7300043
2826,1.4485244,-1.7747537
2827,1.3019999,-1.810492
2828,1.1531907,-1.8371965
2829,0.9778443,-1.8845345
2830,0.7972456,-1.86282
2831,0.6107271,-1.8372027
2832,0.41766828,-1.792634
2833,0.19758695,-1.7044473
2834,-0.030403003,-1.5916466
2835,-0.2502844,-1.418243
2836,-0.49447146,-1.2117512
2837,-0.7417066,-0.9558131
2838,-0.99777144,-0.6656836
2839,-1.2463932,-0.3219568
2840,-1.4755653,0.03941093
2841,-1.7052795,0.4152168
2842,-1.8799322,0.7393606
2843,-2.0198188,1.1170014
2844,-2.0907671,1.421446
2845,-2.046433,1.7092324
2846,-1.775425,1.9622197
2847,-1.0454451,2.1724613
2848,-0.36330685,2.3509943
2849,0.17035565,2.469179
2850,0.56998605,2.570247
2851,0.8891972,2.6170547
2852,1.2427992,2.6562047
2853,1.4894079,2.6405041
2854,1.6103939,2.6131103
2855,1.6233345,2.5635164
2856,1.5792003,2.4858663
2857,1.4818087,2.3929846
2858,1.3553926,2.2689946
2859,1.2144208,2.1449769
2860,1.0576016,1.9927572
2861,0.88899416,1.8415289
2862,0.718391,1.6875871
2863,0.54328847,1.5153149
2864,0.29427022,1.3420866
2865,0.16074686,1.1581434
2866,-0.045962848,0.9864599
2867,-0.25548494,0.793614
2868,-0.48289824,0.61808324
2869,-0.7071652,0.4358022
2870,-0.93863547,0.24317937
2871,-1.1765808,0.068236515
2872,-1.405172,-0.10359169
2873,-1.6233516,-0.27453473
2874,-1.8125433,-0.44204077
2875,-1.9858936,-0.593414
2876,-2.1187506,-0.74157673
2877,-2.16223,-0.87843484
2878,-2.0876622,-1.0101719
2879,-1.7128142,-1.1304818
2880,-0.9131691,-1.2415249
2881,-0.22179832,-1.3305302
2882,0.24874127,-1.4221838
2883,0.64354223,-1.5132141
2884,1.0033627,-1.6009691
2885,1.3286165,-1.6804011
2886,1.5900946,-1.7517717
2887,1.7339616,-1.8311086
2888,1.763424,-1.9009651
2889,1.739466,-1.9628541
2890,1.6559417,-2.027288
2891,1.542781,-2.099481
2892,1.3967612,-2.1520307
2893,1.2477497,-2.1984055
2894,1.0711066,-2.2468228
2895,0.9171764,-2.2633739
2896,0.7317233,-2.2809167
2897,0.53531206,-2.2483547
2898,0.3367297,-2.2030602
2899,0.10803369,-2.1223047
2900,-0.11996963,-1.9936615
2901,-0.35426825,-1.8103348
2902,-0.60779834,-1.561837
2903,-0.85893875,-1.2534009
2904,-1.1131628,-0.81577957
2905,-1.3589723,-0.229813
2906,-1.5936731,0.44906428
2907,-1.7866818,1.1211705
2908,-1.9558619,1.6624266
2909,-2.0757136,2.1069982
2910,-2.0688381,2.4177485
2911,-1.8991772,2.5420747
2912,-1.3275614,2.5593169
2913,-0.5401434,2.4947338
2914,0.017216977,2.3957093
2915,0.42978144,2.2697072
2916,0.8106002,2.1385112
2917,1.1413698,2.007023
2918,1.4046216,1.8569155
2919,1.5601026,1.6977854
2920,1.5910236,1.5296739
2921,1.5686566,1.3665233
2922,1.4943101,1.2003169
2923,1.372715,1.022335
2924,1.2324324,0.8366482
2925,1.0855764,0.6544101
2926,0.92830545,0.46298924
2927,0.7563817,0.2668139
2928,0.5805863,0.07095743
2929,0.39810026,-0.13397665
2930,0.20537303,-0.32990757
2931,0.0056642946,-0.53326726
2932,-0.20046502,-0.7376899
2933,-0.41914275,-0.91804504
2934,-0.64425725,-1.1105951
2935,-0.86655015,-1.2927073
2936,-1.0975667,-1.4669161
2937,-1.3221462,-1.6261529
2938,-1.5363847,-1.7524092
2939,-1.742224,-1.8450406
2940,-1.9185084,-1.9041806
2941,-2.0724478,-1.8912895
2942,-2.147917,-1.8223256
2943,-2.1269593,-1.6587813
2944,-1.88587,-1.3911512
2945,-1.1938454,-1.0078048
2946,-0.44911268,-0.4995494
2947,0.059043437,0.020504741
2948,0.46666306,0.46249336
2949,0.8383974,0.74020123
2950,1.174453,0.83503187
2951,1.4348807,0.77338815
2952,1.5961254,0.66780514
2953,1.6346452,0.5328333
2954,1.6149414,0.39598092
2955,1.5536293,0.25440615
2956,1.4338601,0.11352476
2957,1.293485,-0.028267171
2958,1.1565446,-0.15536535
2959,0.9855362,-0.29985595
2960,0.8355233,-0.4042448
2961,0.65801007,-0.5295643
2962,0.47152334,-0.6398597
2963,0.27353212,-0.74749225
2964,0.06544518,-0.8447191
2965,-0.16434717,-0.9321681
2966,-0.37386122,-1.0180455
2967,-0.61285526,-1.0907999
2968,-0.85438347,-1.155776
2969,-1.109208,-1.2139546
2970,-1.3254492,-1.2570431
2971,-1.5434335,-1.2837883
2972,-1.7532221,-1.3050325
2973,-1.936217,-1.3093258
2974,-2.0662675,-1.3044683
2975,-2.1260324,-1.2715751
2976,-2.0574133,-1.2123634
2977,-1.7224324,-1.1252995
2978,-0.92402893,-0.9848956
2979,-0.23884697,-0.8029015
2980,0.23975006,-0.58095896
2981,0.64012337,-0.32741347
2982,0.99163014,-0.067484185
2983,1.3220352,0.2198578
2984,1.5642439,0.48723102
2985,1.6940297,0.7209333
2986,1.7102138,0.9324461
2987,1.6560769,1.0958046
2988,1.5502771,1.2163993
2989,1.4246705,1.3044559
2990,1.2729874,1.3781996
2991,1.1083775,1.4232138
2992,0.9567262,1.4541868
2993,0.78133494,1.4797002
2994,0.59931934,1.4823867
2995,0.4120843,1.4882996
2996,0.2054398,1.4729426
2997,-0.008774655,1.4521859
2998,-0.22514494,1.4308527
2999,-0.4508382,1.4040265
3000,-0.69226295,1.3637199
3001,-0.9364028,1.3267618
3002,-1.1707364,1.2829372
3003,-1.4071797,1.2312245
3004,-1.6255997,1.1819286
3005,-1.8277391,1.1084149
3006,-1.9854922,1.0427308
3007,-2.0962846,0.9690836
3008,-2.1066315,0.8970763
3009,-1.9536161,0.81262046
3010,-1.3904209,0.7293796
3011,-0.5375572,0.6419348
3012,0.010896691,0.55178714
3013,0.436902,0.44839576
3014,0.8161427,0.33567712
3015,1.1481924,0.22227873
3016,1.4257036,0.09386016
3017,1.6279452,-0.07294955
3018,1.7036473,-0.1934938
3019,1.7018517,-0.30559087
3020,1.6394796,-0.4443737
3021,1.5454028,-0.6006021
3022,1.4089869,-0.73071474
3023,1.248228,-0.88772666
3024,1.1059095,-1.0201083
3025,0.94065696,-1.1929035
3026,0.7668776,-1.3009304
3027,0.57419956,-1.4306918
3028,0.37899318,-1.5600259
3029,0.1603146,-1.6829509
3030,-0.0486928,-1.798312
3031,-0.27070436,-1.8945454
3032,-0.51157445,-1.9908829
3033,-0.75553054,-2.0540555
3034,-1.0099248,-2.0918508
3035,-1.2539083,-2.105806
3036,-1.4843562,-2.075551
3037,-1.7040706,-2.0058978
3038,-1.8888574,-1.8913476
3039,-2.0379565,-1.7280924
3040,-2.1274352,-1.5362096
3041,-2.0547237,-1.2849809
3042,-1.7547922,-1.0270153
3043,-0.975819,-0.75506544
3044,-0.27207404,-0.4944136
3045,0.19141527,-0.26723284
3046,0.6047336,-0.05879218
3047,0.9588718,0.12764621
3048,1.2759889,0.2719082
3049,1.5205339,0.38936645
3050,1.6556188,0.5028704
3051,1.6684263,0.5877231
3052,1.6260674,0.6546838
3053,1.5327556,0.69248074
3054,1.4036595,0.7113372
3055,1.2542576,0.7134305
3056,1.0918179,0.70554763
3057,0.9425319,0.6770209
3058,0.7688422,0.66061044
3059,0.5919268,0.6249645
3060,0.3916975,0.58292204
3061,0.20448345,0.54703236
3062,-0.0066324593,0.4975592
3063,-0.22137395,0.45155415
3064,-0.44801673,0.40343428
3065,-0.6769325,0.36464715
3066,-0.91442275,0.3245372
3067,-1.1546904,0.29004738
3068,-1.3852369,0.261869
3069,-1.6222768,0.24507533
3070,-1.8082522,0.24407548
3071,-1.9781201,0.23905459
3072,-2.1064484,0.23686743
3073,-2.165185,0.2620182
3074,-2.0703266,0.27860507
3075,-1.6566138,0.29385385
3076,-0.8321246,0.31741005
3077,-0.20011264,0.29019344
3078,0.24631003,0.308953
3079,0.64635444,0.2697623
3080,0.9859029,0.23965761
3081,1.2591554,0.18617213
3082,1.5297155,0.13361621
3083,1.6346385,0.049242828
3084,1.6511216,-0.050532002
3085,1.6040016,-0.12265962
3086,1.5265217,-0.24120246
3087,1.4041922,-0.31640065
3088,1.231468,-0.4240404
3089,1.1124495,-0.5440361
3090,0.9464294,-0.6355532
3091,0.7738006,-0.74092275
3092,0.59387916,-0.8395817
3093,0.4068446,-0.9347961
3094,0.21032327,-1.0303286
3095,-0.010204868,-1.1161516
3096,-0.24168135,-1.1767589
3097,-0.46957254,-1.233791
3098,-0.7141522,-1.2532569
3099,-0.95955825,-1.2593334
3100,-1.6055775,-0.43173444
3101,-1.8151482,-0.44565037
3102,-1.9800466,-0.42860192
3103,-2.0856996,-0.40523803
3104,-2.083424,-0.35126916
3105,-1.9285218,-0.26759285
3106,-1.3590541,-0.18452692
3107,-0.5508621,-0.098280996
3108,0.0033231464,-0.010647463
3109,0.4333465,0.03431414
3110,0.8095397,0.07636427
3111,1.1494457,0.11106575
3112,1.4365547,0.11293517
3113,1.6360977,0.11607462
3114,1.7030743,0.09304887
3115,1.6851085,0.03869036
3116,1.6298856,0.004160152
3117,1.527396,-0.052666966
3118,1.3984568,-0.1057806
3119,1.2491534,-0.1770324
3120,1.0799934,-0.27912003
3121,0.9290821,-0.3763043
3122,0.75553834,-0.5202815
3123,0.5761527,-0.608452
3124,0.38356966,-0.6616258
3125,0.17175445,-0.6922561
3126,-0.022697676,-0.73702365
3127,-0.25823608,-0.79502475
3128,-0.50460464,-0.8342439
3129,-0.7415995,-0.8529803
3130,-1.0007861,-0.8403032
3131,-1.2210433,-0.81819034
3132,-1.4578407,-0.7310902
3133,-1.6736097,-0.61587334
3134,-1.8594768,-0.46823305
3135,-2.0082963,-0.29422414
3136,-2.0877774,-0.097570084
3137,-2.0563,0.11301646
3138,-1.7995448,0.3250542
3139,-1.0728202,0.527509
3140,-0.32821935,0.7179566
3141,0.17531668,0.87331873
3142,0.5761724,0.9900431
3143,0.93920124,1.0831463
3144,1.2603679,1.1292582
3145,1.519871,1.1550937
3146,1.6568493,1.1578257
3147,1.6911162,1.1634957
3148,1.6532534,1.1299449
3149,1.5635642,1.0660329
3150,1.4347819,1.0040982
3151,1.30462,0.9364513
3152,1.1586906,0.84816706
3153,0.99416375,0.74516255
3154,0.8249251,0.64388955
3155,0.63906235,0.5299625
3156,0.4405394,0.41849852
3157,0.2605183,0.3021084
3158,0.038794536,0.17206708
3159,-0.16012359,0.06762976
3160,-0.3867976,-0.03605375
3161,-0.64454496,-0.1452458
3162,-0.8614124,-0.23313494
3163,-1.1321204,-0.37040964
3164,-1.3245071,-0.40048024
3165,-1.5417321,-0.43340087
3166,-1.7500883,-0.46997103
3167,-1.922622,-0.4697171
3168,-2.0521827,-0.45894408
3169,-2.1012938,-0.4230666
3170,-2.0238507,-0.36017194
3171,-1.6266072,-0.29155213
3172,-0.81466585,-0.22186
3173,-0.17286019,-0.14878915
3174,0.29595122,-0.082872584
3175,0.68995976,-0.039721698
3176,1.0391526,-0.0027863735
3177,1.3505491,0.007652133
3178,1.5907799,0.0014154823
3179,1.6971035,-0.008240056
3180,1.6246755,-0.025307354
3181,1.6680663,-0.06058561
3182,1.5733114,-0.11918185
3183,1.4580407,-0.17702606
3184,1.2890847,-0.25840417
3185,1.1578152,-0.3251492
3186,0.99257284,-0.39961943
3187,0.82438993,-0.48422018
3188,0.64793164,-0.5644998
3189,0.45183837,-0.6345459
3190,0.26013565,-0.71188647
3191,0.044303875,-0.80606586
3192,-0.17612398,-0.834659
3193,-0.40765038,-0.8711887
3194,-0.66292,-0.8896753
3195,-0.89195836,-0.89376754
3196,-1.1417981,-0.8426989
3197,-1.376808,-0.763002
3198,-1.5991164,-0.6497589
3199,-1.7942529,-0.49703637
3200,-1.9649764,-0.30160436
3201,-2.072084,-0.09890895
3202,-2.0821238,0.105663136
3203,-1.9343019,0.35056898
3204,-1.3482598,0.55838776
3205,-0.5286923,0.7810401
3206,0.018279558,0.9491077
3207,0.4415145,1.0901719
3208,0.8208865,1.1827031
3209,1.1566317,1.228964
3210,1.4354862,1.2914512
3211,1.6330886,1.3090568
3212,1.6859094,1.2980361
3213,1.6668755,1.2717289
3214,1.5943506,1.2319691
3215,1.4779046,1.1721406
3216,1.335659,1.0904433
3217,1.1897174,1.0002432
3218,1.0252713,0.89047116
3219,0.87160087,0.7959235
3220,0.70089257,0.66933185
3221,0.50260496,0.5589048
3222,0.3132808,0.44218853
3223,0.06396018,0.3172044
3224,-0.097284526,0.19849339
3225,-0.32126498,0.059469394
3226,-0.55233973,-0.037796367
3227,-0.78297246,-0.1454623
3228,-1.0204098,-0.25242642
3229,-1.254963,-0.31682053
3230,-1.4804941,-0.38789067
3231,-1.6898634,-0.43583903
3232,-1.872346,-0.479846
3233,-2.027874,-0.47964445
3234,-2.1031442,-0.46732286
3235,-2.074704,-0.4372232
3236,-1.8142964,-0.3880304
3237,-1.0769174,-0.33321127
3238,-0.3172096,-0.26939833
3239,0.16850711,-0.21379012
3240,0.56740654,-0.17415859
3241,0.92902243,-0.15995218
3242,1.2523918,-0.13640122
3243,1.5186956,-0.13778508
3244,1.6770378,-0.14254344
3245,1.7021925,-0.17135085
3246,1.6917918,-0.1971378
3247,1.5201887,-0.24526052
3248,1.4139606,-0.30261987
3249,1.372122,-0.36750588
3250,1.2247632,-0.43476722
3251,1.0585387,-0.51707244
3252,0.8982689,-0.5938179
3253,0.72260803,-0.6658082
3254,0.52158296,-0.73848146
3255,0.33694935,-0.8064951
3256,0.12823711,-0.8709213
3257,-0.09077597,-0.9166279
3258,-0.32992402,-0.9504081
3259,-0.5734812,-0.96515
3260,-0.8049592,-0.9463212
3261,-1.0542645,-0.897059
3262,-1.2950239,-0.80868864
3263,-1.514335,-0.6800141
3264,-1.7313626,-0.51049024
3265,-1.9128636,-0.31147903
3266,-2.0501986,-0.07823067
3267,-2.0933867,0.15327874
3268,-1.9947078,0.39644408
3269,-1.5885442,0.6449305
3270,-0.7649525,0.86482495
3271,-0.12881824,1.0541677
3272,0.3131185,1.1954999
3273,0.7004533,1.3100145
3274,1.0508312,1.3813437
3275,1.3519739,1.4302335
3276,1.5792444,1.4623644
3277,1.6723422,1.4619431
3278,1.6706923,1.4447477
3279,1.6079236,1.3922963
3280,1.4877611,1.340913
3281,1.377625,1.2615166
3282,1.2178348,1.1714705
3283,1.0692179,1.0770853
3284,0.908122,0.9538956
3285,0.73401004,0.85634655
3286,0.55804497,0.7224037
3287,0.36951926,0.59580237
3288,0.15331998,0.47884956
3289,-0.037468456,0.34465274
3290,-0.25968134,0.22030026
3291,-0.48692092,0.097368315
3292,-0.71082914,-0.01772862
3293,-0.9537357,-0.15551783
3294,-1.1915568,-0.23801248
3295,-1.4159721,-0.32309687
3296,-1.6253871,-0.40576568
3297,-1.8180104,-0.4617668
3298,-1.9733834,-0.50764185
3299,-2.0898933,-0.51593584
3300,-2.1068368,-0.5118537
3301,-1.9689844,-0.5100602
3302,-1.4105488,-0.46724266
3303,-0.5753541,-0.42620045
3304,-0.007843107,-0.40427375
3305,0.4147701,-0.348535
3306,0.791493,-0.32281587
3307,1.1320685,-0.39121014
3308,1.4295588,-0.31983894
3309,1.6370143,-0.33386874
3310,1.7128537,-0.36179113
3311,1.6899246,-0.39185333
3312,1.649118,-0.43558976
3313,1.5520564,-0.48063463
3314,1.412152,-0.54525745
3315,1.2752659,-0.6105056
3316,1.1297876,-0.68056834
3317,0.9687541,-0.75870484
3318,0.7698761,-0.82709825
3319,0.59889513,-0.89099926
3320,0.40036786,-0.96766365
3321,0.21291065,-1.0187169
3322,-0.0036525975,-1.0591981
3323,-0.22781032,-1.0821749
3324,-0.4664791,-1.0951622
3325,-0.70644367,-1.0637897
3326,-0.95592296,-1.0082444
3327,-1.2039864,-0.90317726
3328,-1.4385312,-0.78116465
3329,-1.6572678,-0.58091
3330,-1.8824981,-0.3566038
3331,-2.001441,-0.102018654
3332,-2.085388,0.15222731
3333,-2.0543375,0.43156466
3334,-1.8008783,0.6922714
3335,-1.081485,0.94343084
3336,-0.32980934,1.1553917
3337,0.15559286,1.3200674
3338,0.5737945,1.4612702
3339,0.93747187,1.5515827
3340,1.2433528,1.6134639
3341,1.4986644,1.6435072
3342,1.6448357,1.6519842
3343,1.6632239,1.6377665
3344,1.6227232,1.5920635
3345,1.5317193,1.535072
3346,1.4107983,1.4619871
3347,1.269669,1.3700383
3348,1.1175466,1.2860565
3349,0.95605,1.1672405
3350,0.78186417,1.0503374
3351,0.6067693,0.9232537
3352,0.4271114,0.79067814
3353,0.22420888,0.6582323
3354,0.029033223,0.5182752
3355,-0.19369018,0.3828698
3356,-0.4152378,0.24367276
3357,-0.6485825,0.11341152
3358,-0.8803058,-0.024341028
3359,-1.1270101,-0.12789075
3360,-1.34589,-0.23550284
3361,-1.5646955,-0.33227748
3362,-1.7666367,-0.42265376
3363,-1.9402722,-0.48338252
3364,-2.088474,-0.5345716
3365,-2.1205707,-0.58061826
3366,-2.0663133,-0.5929851
3367,-1.6824294,-0.584797
3368,-0.87058353,-0.56735516
3369,-0.19511583,-0.5550295
3370,0.26261118,-0.5352544
3371,0.6638087,-0.53346986
3372,1.0281904,-0.53264517
3373,1.343675,-0.538034
3374,1.5924947,-0.5607701
3375,1.7267156,-0.6106774
3376,1.7355931,-0.6188719
3377,1.7035679,-0.6637068
3378,1.6116657,-0.70792764
3379,1.5023955,-0.7716428
3380,1.3663678,-0.85447747
3381,1.216036,-0.904039
3382,1.0523328,-0.9815953
3383,0.87337154,-1.0367978
3384,0.6982152,-1.1118562
3385,0.50300056,-1.166501
3386,0.31064567,-1.2067018
3387,0.097038105,-1.2443669
3388,-0.12521145,-1.2632991
3389,-0.36003372,-1.2667183
3390,-0.6584879,-1.2159725
3391,-0.8550405,-1.1373619
3392,-1.0980519,-1.020549
3393,-1.3415406,-0.8552702
3394,-1.5600653,-0.6223792
3395,-1.7879272,-0.38316113
3396,-1.9364349,-0.083642006
3397,-2.0542278,0.22294901
3398,-2.0739431,0.51182914
3399,-1.9270113,0.7993284
3400,-1.3821435,1.0720866
3401,-0.5687374,1.3021677
3402,-0.0038134183,1.494248
3403,0.4260466,1.6394509
3404,0.793524,1.7477916
3405,1.1298304,1.817599
3406,1.4191852,1.8589503
3407,1.5939525,1.8666469
3408,1.6504873,1.8682171
3409,1.6263838,1.8346342
3410,1.5273739,1.7733401
3411,1.4512445,1.6992129
3412,1.3165342,1.612101
3413,1.1546093,1.5114127
3414,1.0035645,1.3960277
3415,0.82895267,1.2724754
3416,0.662639,1.1362753
3417,0.4820129,1.0076809
3418,0.28783715,0.86527777
3419,0.08464787,0.71878207
3420,-0.11529656,0.55063015
3421,-0.33010602,0.42173946
3422,-0.5599232,0.27565476
3423,-0.79475313,0.13643214
3424,-1.0288386,0.0021507503
3425,-1.2522513,-0.12409776
3426,-1.4923679,-0.2487022
3427,-1.6857535,-0.36112356
3428,-1.8730564,-0.46017465
3429,-2.0177054,-0.53659266
3430,-2.113666,-0.6052365
3431,-2.109774,-0.66271406
3432,-1.9034784,-0.6869764
3433,-1.2437125,-0.71957624
3434,-0.4637398,-0.7363083
3435,0.08568167,-0.74002737
3436,0.5046768,-0.7453089
3437,0.87683696,-0.76790094
3438,1.2217036,-0.79588896
3439,1.5032059,-0.817181
3440,1.6842843,-0.8672859
3441,1.7513686,-0.89292353
3442,1.7409472,-0.9307087
3443,1.6821941,-0.98796386
3444,1.5743837,-1.0453349
3445,1.4475279,-1.1026328
3446,1.2930685,-1.1710715
3447,1.1420479,-1.2408782
3448,0.96611017,-1.3051202
3449,0.801942,-1.3557675
3450,0.61830723,-1.4149234
3451,0.4137567,-1.458804
3452,0.17372195,-1.4945915
3453,-0.013111152,-1.4698368
3454,-0.23658724,-1.4360242
3455,-0.47771388,-1.3782746
3456,-0.7300016,-1.2700793
3457,-0.9743014,-1.1258059
3458,-1.2210457,-0.9138521
3459,-1.4568373,-0.6520381
3460,-1.6714674,-0.34267384
3461,-1.8616885,0.0052855355
3462,-2.0070627,0.3576019
3463,-2.0659392,0.68344766
3464,-1.9949297,0.9785502
3465,-1.7032326,1.277126
3466,-0.9582715,1.5118057
3467,-0.25896594,1.6996444
3468,0.22207673,1.8433136
3469,0.62170005,1.9557645
3470,0.9834488,2.024596
3471,1.2907982,2.0727293
3472,1.529248,2.0828738
3473,1.6355215,2.0799456
3474,1.6386569,2.039879
3475,1.594138,1.9944767
3476,1.4927536,1.9145446
3477,1.3743687,1.8239356
3478,1.2072225,1.7154194
3479,1.0702327,1.5828425
3480,0.9085198,1.4749675
3481,0.699209,1.3030728
3482,0.5707051,1.196958
3483,0.37463877,0.9969916
3484,0.17478488,0.88436574
3485,-0.030948933,0.7305491
3486,-0.24706843,0.56429034
3487,-0.45673212,0.40769842
3488,-0.6853742,0.25175977
3489,-0.91691464,0.092273645
3490,-1.1508224,-0.055979904
3491,-1.3737016,-0.20941041
3492,-1.5923865,-0.33502468
3493,-1.7970423,-0.4636524
3494,-1.9665508,-0.57256377
3495,-2.0797024,-0.6770913
3496,-2.1300347,-0.765728
3497,-2.0682151,-0.8569988
3498,-1.652555,-0.89669967
3499,-0.8339769,-0.9538915
3500,-0.17134815,-0.9934785
3501,0.2947469,-1.0308789
3502,0.6784917,-1.0949063
3503,1.0366743,-1.1099805
3504,1.3531479,-1.152508
3505,1.5964031,-1.1917726
3506,1.7487992,-1.2456819
3507,1.762152,-1.3100821
3508,1.7176005,-1.3428288
3509,1.6411569,-1.3937954
3510,1.5327235,-1.4493693
3511,1.3816757,-1.5024401
3512,1.2344675,-1.5707508
3513,1.0756955,-1.6236315
3514,0.89912426,-1.657281
3515,0.71483,-1.6914264
3516,0.53209233,-1.6943283
3517,0.32059118,-1.6755053
3518,0.112552725,-1.6475519
3519,-0.12654635,-1.5653598
3520,-0.3741249,-1.4568486
3521,-0.6029014,-1.2930319
3522,-0.861064,-1.0750273
3523,-1.1140113,-0.80694246
3524,-1.3568492,-0.49372447
3525,-1.5820705,-0.1293391
3526,-1.7802365,0.26205847
3527,-1.9443022,0.6315581
3528,-2.041523,0.9764413
3529,-2.0557282,1.2639719
3530,-1.909041,1.477397
3531,-1.3663373,1.7381039
3532,-0.5731563,1.9202276
3533,0.003820376,2.0641353
3534,0.42614767,2.1633308
3535,0.8094705,2.2505448
3536,1.1412587,2.2861416
3537,1.427196,2.3016508
3538,1.5641611,2.283813
3539,1.6464583,2.2372315
3540,1.6313007,2.184395
3541,1.5644743,2.1266394
3542,1.4398143,2.0257378
3543,1.3034105,1.9107506
3544,1.1585985,1.7935143
3545,0.9942067,1.6126103
3546,0.82957584,1.5042809
3547,0.6561055,1.3466204
3548,0.48036337,1.1916634
3549,0.28513968,1.0236964
3550,0.090214804,0.8468297
3551,-0.11987614,0.6933879
3552,-0.33974192,0.5093699
3553,-0.56770855,0.3444607
3554,-0.79050004,0.17309088
3555,-1.0190996,-0.067101195
3556,-1.2554929,-0.16018151
3557,-1.4801588,-0.3128832
3558,-1.6794152,-0.45797744
3559,-1.8816473,-0.6027043
3560,-2.015571,-0.7354103
3561,-2.1158645,-0.8669863
3562,-2.1180027,-0.9694893
3563,-1.9396003,-1.0671184
3564,-1.3213986,-1.1595441
3565,-0.5110895,-1.2317709
3566,0.045948535,-1.2996974
3567,0.4697378,-1.3778578
3568,0.8489094,-1.4361963
3569,1.194726,-1.4976882
3570,1.488959,-1.5542995
3571,1.6897973,-1.6071333
3572,1.7674043,-1.6644397
3573,1.7633928,-1.7139095
3574,1.7107137,-1.7790722
3575,1.6136444,-1.8226148
3576,1.4872162,-1.858803
3577,1.328408,-1.8954536
3578,1.1797619,-1.92372
3579,1.0090225,-1.938736
3580,0.82278925,-1.9530118
3581,0.6531918,-1.912918
3582,0.44673038,-1.8606713
3583,0.23962273,-1.7838174
3584,0.012618829,-1.6599969
3585,-0.21169227,-1.4923353
3586,-0.449436,-1.2964948
3587,-0.6974511,-1.0237758
3588,-0.9546429,-0.7134248
3589,-1.2056122,-0.35208553
3590,-1.4298782,0.078785695
3591,-1.6553938,0.5698573
3592,-1.8531371,1.1248174
